B2dec,B3dec,B4dec,B5dec,B6dec,B7dec,B8dec,B8Adec,B11dec,B12dec,B2jan,B3jan,B4jan,B5jan,B6jan,B7jan,B8jan,B8Ajan,B11jan,B12jan
1201.0,1147.4444444444443,1282.611111111111,1523.1666666666667,1971.6666666666667,2285.3888888888887,2212.6666666666665,2655.0555555555557,3069.4444444444443,1956.1666666666667,1201.0,1147.4444444444443,1282.611111111111,1523.1666666666667,1971.6666666666667,2285.3888888888887,2212.6666666666665,2655.0555555555557,3069.4444444444443,1956.1666666666667
1205.111111111111,1146.0,1272.6666666666667,1527.0555555555557,2000.3333333333333,2323.3888888888887,2258.222222222222,2669.5,3011.8888888888887,1876.8333333333333,1205.111111111111,1146.0,1272.6666666666667,1527.0555555555557,2000.3333333333333,2323.3888888888887,2258.222222222222,2669.5,3011.8888888888887,1876.8333333333333
1191.4444444444443,1122.4444444444443,1247.5555555555557,1511.7222222222222,1969.5,2303.1111111111113,2216.3333333333335,2638.222222222222,2948.3333333333335,1827.4444444444443,1191.4444444444443,1122.4444444444443,1247.5555555555557,1511.7222222222222,1969.5,2303.1111111111113,2216.3333333333335,2638.222222222222,2948.3333333333335,1827.4444444444443
1211.5,1154.0,1317.611111111111,1574.0555555555557,2049.1666666666665,2394.1111111111113,2367.3888888888887,2769.1111111111113,3059.8888888888887,1908.5555555555557,1211.5,1154.0,1317.611111111111,1574.0555555555557,2049.1666666666665,2394.1111111111113,2367.3888888888887,2769.1111111111113,3059.8888888888887,1908.5555555555557
1186.888888888889,1132.611111111111,1276.1666666666667,1566.5,2064.3333333333335,2428.1111111111113,2379.8888888888887,2817.222222222222,2994.1111111111113,1823.2222222222222,1186.888888888889,1132.611111111111,1276.1666666666667,1566.5,2064.3333333333335,2428.1111111111113,2379.8888888888887,2817.222222222222,2994.1111111111113,1823.2222222222222
1163.388888888889,1098.111111111111,1214.111111111111,1510.388888888889,2054.8888888888887,2413.4444444444443,2374.5555555555557,2826.6666666666665,2883.222222222222,1701.6666666666667,1163.388888888889,1098.111111111111,1214.111111111111,1510.388888888889,2054.8888888888887,2413.4444444444443,2374.5555555555557,2826.6666666666665,2883.222222222222,1701.6666666666667
1161.2222222222222,1101.0555555555557,1241.388888888889,1485.4444444444443,1973.2222222222222,2318.1666666666665,2287.222222222222,2748.277777777778,2981.222222222222,1798.4444444444443,1161.2222222222222,1101.0555555555557,1241.388888888889,1485.4444444444443,1973.2222222222222,2318.1666666666665,2287.222222222222,2748.277777777778,2981.222222222222,1798.4444444444443
1209.0555555555557,1164.2222222222222,1375.4444444444443,1563.6666666666667,1984.4444444444443,2307.5,2234.8333333333335,2673.1666666666665,3133.3333333333335,1971.4444444444443,1209.0555555555557,1164.2222222222222,1375.4444444444443,1563.6666666666667,1984.4444444444443,2307.5,2234.8333333333335,2673.1666666666665,3133.3333333333335,1971.4444444444443
1222.0555555555557,1186.5,1383.888888888889,1588.111111111111,2010.7777777777778,2319.8333333333335,2239.6666666666665,2675.5555555555557,3083.8333333333335,1965.7777777777778,1222.0555555555557,1186.5,1383.888888888889,1588.111111111111,2010.7777777777778,2319.8333333333335,2239.6666666666665,2675.5555555555557,3083.8333333333335,1965.7777777777778
1212.1666666666667,1176.9444444444443,1349.0,1586.111111111111,1988.3333333333333,2307.1666666666665,2280.3888888888887,2658.9444444444443,2962.4444444444443,1910.888888888889,1212.1666666666667,1176.9444444444443,1349.0,1586.111111111111,1988.3333333333333,2307.1666666666665,2280.3888888888887,2658.9444444444443,2962.4444444444443,1910.888888888889
1228.7777777777778,1202.9444444444443,1396.2222222222222,1574.6666666666667,2004.8333333333333,2315.5555555555557,2295.3333333333335,2631.8888888888887,2933.9444444444443,1909.111111111111,1228.7777777777778,1202.9444444444443,1396.2222222222222,1574.6666666666667,2004.8333333333333,2315.5555555555557,2295.3333333333335,2631.8888888888887,2933.9444444444443,1909.111111111111
1218.5,1168.388888888889,1349.2222222222222,1560.8333333333333,1961.7222222222222,2286.5,2207.777777777778,2615.8888888888887,2995.9444444444443,1987.888888888889,1218.5,1168.388888888889,1349.2222222222222,1560.8333333333333,1961.7222222222222,2286.5,2207.777777777778,2615.8888888888887,2995.9444444444443,1987.888888888889
1231.3333333333333,1190.5,1359.2222222222222,1579.0555555555557,2021.5,2336.1666666666665,2280.6111111111113,2668.4444444444443,3035.9444444444443,1964.7777777777778,1231.3333333333333,1190.5,1359.2222222222222,1579.0555555555557,2021.5,2336.1666666666665,2280.6111111111113,2668.4444444444443,3035.9444444444443,1964.7777777777778
1191.9444444444443,1146.2222222222222,1312.5,1567.888888888889,2013.8333333333333,2319.8333333333335,2232.777777777778,2650.5555555555557,3050.1111111111113,1894.6666666666667,1191.9444444444443,1146.2222222222222,1312.5,1567.888888888889,2013.8333333333333,2319.8333333333335,2232.777777777778,2650.5555555555557,3050.1111111111113,1894.6666666666667
1188.0555555555557,1129.5555555555557,1305.0555555555557,1563.0,1965.388888888889,2284.1666666666665,2168.3888888888887,2573.0,3030.3333333333335,1893.7777777777778,1188.0555555555557,1129.5555555555557,1305.0555555555557,1563.0,1965.388888888889,2284.1666666666665,2168.3888888888887,2573.0,3030.3333333333335,1893.7777777777778
1202.8333333333333,1155.6666666666667,1351.388888888889,1593.5,2001.6666666666667,2326.8333333333335,2213.722222222222,2620.5555555555557,3089.1111111111113,1963.8333333333333,1202.8333333333333,1155.6666666666667,1351.388888888889,1593.5,2001.6666666666667,2326.8333333333335,2213.722222222222,2620.5555555555557,3089.1111111111113,1963.8333333333333
1219.611111111111,1192.1666666666667,1384.6666666666667,1641.8333333333333,2080.6666666666665,2417.6111111111113,2347.277777777778,2720.5555555555557,3135.777777777778,2029.1666666666667,1219.611111111111,1192.1666666666667,1384.6666666666667,1641.8333333333333,2080.6666666666665,2417.6111111111113,2347.277777777778,2720.5555555555557,3135.777777777778,2029.1666666666667
1225.0555555555557,1198.888888888889,1407.7777777777778,1654.111111111111,2084.8888888888887,2414.3888888888887,2354.222222222222,2776.277777777778,3193.777777777778,2055.722222222222,1225.0555555555557,1198.888888888889,1407.7777777777778,1654.111111111111,2084.8888888888887,2414.3888888888887,2354.222222222222,2776.277777777778,3193.777777777778,2055.722222222222
1205.5555555555557,1175.388888888889,1359.7222222222222,1616.3333333333333,2021.4444444444443,2329.8333333333335,2268.5555555555557,2730.3888888888887,3109.4444444444443,1951.5,1205.5555555555557,1175.388888888889,1359.7222222222222,1616.3333333333333,2021.4444444444443,2329.8333333333335,2268.5555555555557,2730.3888888888887,3109.4444444444443,1951.5
1240.7777777777778,1208.1666666666667,1432.111111111111,1642.111111111111,2024.888888888889,2345.3333333333335,2288.4444444444443,2692.277777777778,3165.277777777778,2004.0555555555557,1240.7777777777778,1208.1666666666667,1432.111111111111,1642.111111111111,2024.888888888889,2345.3333333333335,2288.4444444444443,2692.277777777778,3165.277777777778,2004.0555555555557
1222.611111111111,1194.6666666666667,1402.8333333333333,1637.0,2034.3333333333333,2361.777777777778,2282.9444444444443,2682.5,3147.6111111111113,2009.1666666666667,1222.611111111111,1194.6666666666667,1402.8333333333333,1637.0,2034.3333333333333,2361.777777777778,2282.9444444444443,2682.5,3147.6111111111113,2009.1666666666667
1255.2777777777778,1235.8333333333333,1443.1666666666667,1646.3333333333333,2062.277777777778,2391.277777777778,2316.1111111111113,2711.777777777778,3018.8333333333335,1863.6666666666667,1255.2777777777778,1235.8333333333333,1443.1666666666667,1646.3333333333333,2062.277777777778,2391.277777777778,2316.1111111111113,2711.777777777778,3018.8333333333335,1863.6666666666667
1199.3333333333333,1158.0,1329.5,1585.7777777777778,2027.9444444444443,2362.0555555555557,2282.722222222222,2708.6666666666665,2887.6111111111113,1689.6666666666667,1199.3333333333333,1158.0,1329.5,1585.7777777777778,2027.9444444444443,2362.0555555555557,2282.722222222222,2708.6666666666665,2887.6111111111113,1689.6666666666667
1175.888888888889,1125.888888888889,1294.111111111111,1554.0,2006.3333333333333,2336.1111111111113,2299.5,2720.8888888888887,2889.0,1670.0,1175.888888888889,1125.888888888889,1294.111111111111,1554.0,2006.3333333333333,2336.1111111111113,2299.5,2720.8888888888887,2889.0,1670.0
1191.611111111111,1145.1666666666667,1316.5555555555557,1583.3333333333333,2036.3333333333333,2381.6666666666665,2348.277777777778,2770.1111111111113,2956.6666666666665,1804.2222222222222,1191.611111111111,1145.1666666666667,1316.5555555555557,1583.3333333333333,2036.3333333333333,2381.6666666666665,2348.277777777778,2770.1111111111113,2956.6666666666665,1804.2222222222222
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1231.7777777777778,1156.4444444444443,1365.4444444444443,1507.888888888889,1833.3333333333333,2144.4444444444443,2114.0555555555557,2574.8333333333335,3360.4444444444443,2224.6111111111113,1231.7777777777778,1156.4444444444443,1365.4444444444443,1507.888888888889,1833.3333333333333,2144.4444444444443,2114.0555555555557,2574.8333333333335,3360.4444444444443,2224.6111111111113
1241.388888888889,1164.2777777777778,1352.2222222222222,1487.5555555555557,1793.2222222222222,2100.777777777778,2052.777777777778,2494.3888888888887,3252.5555555555557,2183.9444444444443,1241.388888888889,1164.2777777777778,1352.2222222222222,1487.5555555555557,1793.2222222222222,2100.777777777778,2052.777777777778,2494.3888888888887,3252.5555555555557,2183.9444444444443
1214.611111111111,1138.5,1341.0555555555557,1485.2777777777778,1826.3333333333333,2136.5555555555557,2148.0,2562.1666666666665,3316.222222222222,2094.6111111111113,1214.611111111111,1138.5,1341.0555555555557,1485.2777777777778,1826.3333333333333,2136.5555555555557,2148.0,2562.1666666666665,3316.222222222222,2094.6111111111113
1229.388888888889,1153.7222222222222,1344.6666666666667,1484.8333333333333,1820.7777777777778,2137.3333333333335,2131.9444444444443,2581.277777777778,3318.1111111111113,2120.9444444444443,1229.388888888889,1153.7222222222222,1344.6666666666667,1484.8333333333333,1820.7777777777778,2137.3333333333335,2131.9444444444443,2581.277777777778,3318.1111111111113,2120.9444444444443
1216.4444444444443,1135.5,1309.5,1456.4444444444443,1796.6666666666667,2092.1111111111113,2079.4444444444443,2497.1666666666665,3207.777777777778,2124.1666666666665,1216.4444444444443,1135.5,1309.5,1456.4444444444443,1796.6666666666667,2092.1111111111113,2079.4444444444443,2497.1666666666665,3207.777777777778,2124.1666666666665
1200.5555555555557,1119.2777777777778,1237.0555555555557,1407.0,1761.0,2055.222222222222,1997.7222222222222,2446.5,2953.5555555555557,1954.388888888889,1200.5555555555557,1119.2777777777778,1237.0555555555557,1407.0,1761.0,2055.222222222222,1997.7222222222222,2446.5,2953.5555555555557,1954.388888888889
1157.9444444444443,1077.7777777777778,1136.611111111111,1367.388888888889,1795.7222222222222,2123.5555555555557,2070.777777777778,2495.1666666666665,2679.6666666666665,1656.7222222222222,1157.9444444444443,1077.7777777777778,1136.611111111111,1367.388888888889,1795.7222222222222,2123.5555555555557,2070.777777777778,2495.1666666666665,2679.6666666666665,1656.7222222222222
1116.0,1034.5,1017.3888888888889,1335.611111111111,1786.611111111111,2089.222222222222,2093.777777777778,2472.0555555555557,2479.8888888888887,1474.1666666666667,1116.0,1034.5,1017.3888888888889,1335.611111111111,1786.611111111111,2089.222222222222,2093.777777777778,2472.0555555555557,2479.8888888888887,1474.1666666666667
1090.5,1012.8333333333334,963.4444444444445,1252.3333333333333,1743.9444444444443,2051.277777777778,2025.9444444444443,2391.777777777778,2220.277777777778,1260.5,1090.5,1012.8333333333334,963.4444444444445,1252.3333333333333,1743.9444444444443,2051.277777777778,2025.9444444444443,2391.777777777778,2220.277777777778,1260.5
1083.611111111111,1008.0,900.7222222222222,1235.7777777777778,1879.611111111111,2218.277777777778,2195.6666666666665,2590.3333333333335,2095.9444444444443,1097.388888888889,1083.611111111111,1008.0,900.7222222222222,1235.7777777777778,1879.611111111111,2218.277777777778,2195.6666666666665,2590.3333333333335,2095.9444444444443,1097.388888888889
1089.111111111111,1039.0,920.3888888888889,1295.9444444444443,1977.8333333333333,2336.3333333333335,2319.6666666666665,2719.0555555555557,2139.9444444444443,1111.5555555555557,1089.111111111111,1039.0,920.3888888888889,1295.9444444444443,1977.8333333333333,2336.3333333333335,2319.6666666666665,2719.0555555555557,2139.9444444444443,1111.5555555555557
1108.888888888889,1034.888888888889,976.7777777777778,1302.5,1904.2777777777778,2235.3333333333335,2172.0,2635.5,2249.9444444444443,1230.2222222222222,1108.888888888889,1034.888888888889,976.7777777777778,1302.5,1904.2777777777778,2235.3333333333335,2172.0,2635.5,2249.9444444444443,1230.2222222222222
1106.5555555555557,1029.611111111111,969.3333333333334,1299.8333333333333,1862.5,2196.1666666666665,2146.277777777778,2583.3888888888887,2255.1111111111113,1233.888888888889,1106.5555555555557,1029.611111111111,969.3333333333334,1299.8333333333333,1862.5,2196.1666666666665,2146.277777777778,2583.3888888888887,2255.1111111111113,1233.888888888889
1099.2222222222222,1025.2777777777778,954.6666666666666,1285.7222222222222,1849.9444444444443,2163.6666666666665,2154.4444444444443,2543.8888888888887,2236.777777777778,1213.2222222222222,1099.2222222222222,1025.2777777777778,954.6666666666666,1285.7222222222222,1849.9444444444443,2163.6666666666665,2154.4444444444443,2543.8888888888887,2236.777777777778,1213.2222222222222
1090.4444444444443,1024.611111111111,921.0,1281.388888888889,1899.0555555555557,2222.5555555555557,2215.4444444444443,2584.5555555555557,2155.3333333333335,1154.7777777777778,1090.4444444444443,1024.611111111111,921.0,1281.388888888889,1899.0555555555557,2222.5555555555557,2215.4444444444443,2584.5555555555557,2155.3333333333335,1154.7777777777778
1093.9444444444443,1018.7222222222222,932.6666666666666,1279.0,1876.111111111111,2203.0555555555557,2169.3888888888887,2568.1111111111113,2120.4444444444443,1144.9444444444443,1093.9444444444443,1018.7222222222222,932.6666666666666,1279.0,1876.111111111111,2203.0555555555557,2169.3888888888887,2568.1111111111113,2120.4444444444443,1144.9444444444443
1099.7777777777778,1022.7222222222222,949.2222222222222,1265.4444444444443,1835.6666666666667,2155.277777777778,2120.4444444444443,2510.6666666666665,2138.6666666666665,1139.1666666666667,1099.7777777777778,1022.7222222222222,949.2222222222222,1265.4444444444443,1835.6666666666667,2155.277777777778,2120.4444444444443,2510.6666666666665,2138.6666666666665,1139.1666666666667
1087.888888888889,1015.1111111111111,910.8888888888889,1245.7777777777778,1861.2222222222222,2175.3333333333335,2185.277777777778,2543.8888888888887,2133.1111111111113,1106.8333333333333,1087.888888888889,1015.1111111111111,910.8888888888889,1245.7777777777778,1861.2222222222222,2175.3333333333335,2185.277777777778,2543.8888888888887,2133.1111111111113,1106.8333333333333
1124.2222222222222,1051.5555555555557,1018.6666666666666,1289.4444444444443,1823.7777777777778,2129.3333333333335,2075.8333333333335,2491.0,2403.8888888888887,1394.0555555555557,1124.2222222222222,1051.5555555555557,1018.6666666666666,1289.4444444444443,1823.7777777777778,2129.3333333333335,2075.8333333333335,2491.0,2403.8888888888887,1394.0555555555557
1143.0,1065.888888888889,1051.388888888889,1331.5555555555557,1824.0555555555557,2132.9444444444443,2060.5555555555557,2486.3888888888887,2434.4444444444443,1508.7777777777778,1143.0,1065.888888888889,1051.388888888889,1331.5555555555557,1824.0555555555557,2132.9444444444443,2060.5555555555557,2486.3888888888887,2434.4444444444443,1508.7777777777778
1103.0,1019.7777777777778,927.9444444444445,1258.888888888889,1884.0555555555557,2219.9444444444443,2222.8333333333335,2580.277777777778,2186.3333333333335,1202.111111111111,1103.0,1019.7777777777778,927.9444444444445,1258.888888888889,1884.0555555555557,2219.9444444444443,2222.8333333333335,2580.277777777778,2186.3333333333335,1202.111111111111
1097.9444444444443,1024.888888888889,910.1666666666666,1239.1666666666667,1908.5555555555557,2226.777777777778,2250.277777777778,2607.1111111111113,2061.1111111111113,1083.0555555555557,1097.9444444444443,1024.888888888889,910.1666666666666,1239.1666666666667,1908.5555555555557,2226.777777777778,2250.277777777778,2607.1111111111113,2061.1111111111113,1083.0555555555557
1128.4444444444443,1052.9444444444443,988.3333333333334,1298.7222222222222,1880.888888888889,2219.4444444444443,2169.4444444444443,2586.0,2157.222222222222,1193.2777777777778,1128.4444444444443,1052.9444444444443,988.3333333333334,1298.7222222222222,1880.888888888889,2219.4444444444443,2169.4444444444443,2586.0,2157.222222222222,1193.2777777777778
1163.5555555555557,1098.611111111111,1084.111111111111,1346.3333333333333,1869.611111111111,2190.0555555555557,2138.0,2555.3888888888887,2326.6111111111113,1371.2222222222222,1163.5555555555557,1098.611111111111,1084.111111111111,1346.3333333333333,1869.611111111111,2190.0555555555557,2138.0,2555.3888888888887,2326.6111111111113,1371.2222222222222
1122.5555555555557,1033.8333333333333,993.6666666666666,1260.7777777777778,1759.0555555555557,2037.8333333333333,2027.611111111111,2403.277777777778,2321.6111111111113,1346.111111111111,1122.5555555555557,1033.8333333333333,993.6666666666666,1260.7777777777778,1759.0555555555557,2037.8333333333333,2027.611111111111,2403.277777777778,2321.6111111111113,1346.111111111111
1141.8333333333333,1031.7222222222222,1052.111111111111,1260.0,1652.8333333333333,1916.2222222222222,1894.4444444444443,2292.1111111111113,2468.8333333333335,1594.2222222222222,1141.8333333333333,1031.7222222222222,1052.111111111111,1260.0,1652.8333333333333,1916.2222222222222,1894.4444444444443,2292.1111111111113,2468.8333333333335,1594.2222222222222
1166.4444444444443,1060.5555555555557,1115.611111111111,1301.3333333333333,1655.388888888889,1928.7777777777778,1915.0,2318.3333333333335,2647.8333333333335,1759.5555555555557,1166.4444444444443,1060.5555555555557,1115.611111111111,1301.3333333333333,1655.388888888889,1928.7777777777778,1915.0,2318.3333333333335,2647.8333333333335,1759.5555555555557
1181.2222222222222,1084.6666666666667,1170.3333333333333,1349.2777777777778,1668.1666666666667,1949.111111111111,1958.7777777777778,2360.1111111111113,2733.6666666666665,1844.0555555555557,1181.2222222222222,1084.6666666666667,1170.3333333333333,1349.2777777777778,1668.1666666666667,1949.111111111111,1958.7777777777778,2360.1111111111113,2733.6666666666665,1844.0555555555557
1195.5555555555557,1084.2777777777778,1216.6666666666667,1370.611111111111,1652.388888888889,1923.4444444444443,1933.9444444444443,2328.0,2840.3333333333335,1962.5,1195.5555555555557,1084.2777777777778,1216.6666666666667,1370.611111111111,1652.388888888889,1923.4444444444443,1933.9444444444443,2328.0,2840.3333333333335,1962.5
1208.5555555555557,1103.888888888889,1262.6666666666667,1430.2777777777778,1718.0555555555557,2004.5,2015.7777777777778,2408.8333333333335,2977.6666666666665,2041.4444444444443,1208.5555555555557,1103.888888888889,1262.6666666666667,1430.2777777777778,1718.0555555555557,2004.5,2015.7777777777778,2408.8333333333335,2977.6666666666665,2041.4444444444443
1228.0,1146.888888888889,1331.0,1496.388888888889,1759.5,2035.9444444444443,2071.0555555555557,2445.722222222222,3098.1111111111113,2042.111111111111,1228.0,1146.888888888889,1331.0,1496.388888888889,1759.5,2035.9444444444443,2071.0555555555557,2445.722222222222,3098.1111111111113,2042.111111111111
1207.111111111111,1132.2777777777778,1290.8333333333333,1490.388888888889,1836.111111111111,2144.0,2145.777777777778,2584.6666666666665,3006.277777777778,1873.4444444444443,1207.111111111111,1132.2777777777778,1290.8333333333333,1490.388888888889,1836.111111111111,2144.0,2145.777777777778,2584.6666666666665,3006.277777777778,1873.4444444444443
1200.6666666666667,1129.888888888889,1299.9444444444443,1502.2777777777778,1880.2222222222222,2201.6666666666665,2188.6111111111113,2627.5555555555557,3051.0555555555557,1830.3333333333333,1200.6666666666667,1129.888888888889,1299.9444444444443,1502.2777777777778,1880.2222222222222,2201.6666666666665,2188.6111111111113,2627.5555555555557,3051.0555555555557,1830.3333333333333
1212.0,1145.0,1330.5,1540.2222222222222,1912.5,2242.5,2207.8333333333335,2696.3333333333335,3116.1666666666665,1909.111111111111,1212.0,1145.0,1330.5,1540.2222222222222,1912.5,2242.5,2207.8333333333335,2696.3333333333335,3116.1666666666665,1909.111111111111
1206.5,1137.2222222222222,1294.1666666666667,1596.5,2006.388888888889,2367.6111111111113,2290.0,2785.5555555555557,3182.777777777778,2080.9444444444443,1206.5,1137.2222222222222,1294.1666666666667,1596.5,2006.388888888889,2367.6111111111113,2290.0,2785.5555555555557,3182.777777777778,2080.9444444444443
1357.1666666666667,1338.611111111111,1585.8333333333333,1739.388888888889,2129.222222222222,2473.1111111111113,2432.6111111111113,2874.6111111111113,3371.3333333333335,2386.5555555555557,1357.1666666666667,1338.611111111111,1585.8333333333333,1739.388888888889,2129.222222222222,2473.1111111111113,2432.6111111111113,2874.6111111111113,3371.3333333333335,2386.5555555555557
1266.9444444444443,1239.9444444444443,1421.3333333333333,1683.388888888889,2159.3888888888887,2518.777777777778,2447.1111111111113,2907.3888888888887,3124.5,2143.777777777778,1266.9444444444443,1239.9444444444443,1421.3333333333333,1683.388888888889,2159.3888888888887,2518.777777777778,2447.1111111111113,2907.3888888888887,3124.5,2143.777777777778
1293.8333333333333,1271.5555555555557,1518.611111111111,1719.7222222222222,2173.6111111111113,2525.3333333333335,2466.4444444444443,2901.6111111111113,3146.9444444444443,2171.3333333333335,1293.8333333333333,1271.5555555555557,1518.611111111111,1719.7222222222222,2173.6111111111113,2525.3333333333335,2466.4444444444443,2901.6111111111113,3146.9444444444443,2171.3333333333335
1393.8333333333333,1408.0,1671.7777777777778,1846.2222222222222,2275.6111111111113,2599.0,2503.4444444444443,2908.9444444444443,3346.222222222222,2547.3888888888887,1393.8333333333333,1408.0,1671.7777777777778,1846.2222222222222,2275.6111111111113,2599.0,2503.4444444444443,2908.9444444444443,3346.222222222222,2547.3888888888887
1270.5555555555557,1236.5555555555557,1427.111111111111,1696.7777777777778,2162.5,2487.8888888888887,2395.6666666666665,2819.6111111111113,3139.777777777778,2163.722222222222,1270.5555555555557,1236.5555555555557,1427.111111111111,1696.7777777777778,2162.5,2487.8888888888887,2395.6666666666665,2819.6111111111113,3139.777777777778,2163.722222222222
1216.111111111111,1167.5555555555557,1306.388888888889,1582.0,2050.6111111111113,2397.5555555555557,2391.722222222222,2827.5555555555557,2935.8333333333335,1822.9444444444443,1216.111111111111,1167.5555555555557,1306.388888888889,1582.0,2050.6111111111113,2397.5555555555557,2391.722222222222,2827.5555555555557,2935.8333333333335,1822.9444444444443
1218.2222222222222,1174.111111111111,1290.3333333333333,1599.5555555555557,2113.277777777778,2452.222222222222,2444.8888888888887,2895.3333333333335,2918.5,1830.388888888889,1218.2222222222222,1174.111111111111,1290.3333333333333,1599.5555555555557,2113.277777777778,2452.222222222222,2444.8888888888887,2895.3333333333335,2918.5,1830.388888888889
1233.6666666666667,1204.111111111111,1333.2777777777778,1607.111111111111,2100.8333333333335,2449.1666666666665,2433.222222222222,2866.0,3086.1111111111113,2026.7222222222222,1233.6666666666667,1204.111111111111,1333.2777777777778,1607.111111111111,2100.8333333333335,2449.1666666666665,2433.222222222222,2866.0,3086.1111111111113,2026.7222222222222
1230.7777777777778,1194.888888888889,1327.888888888889,1588.5,2072.5,2384.8333333333335,2331.4444444444443,2798.222222222222,3183.0,2098.3333333333335,1230.7777777777778,1194.888888888889,1327.888888888889,1588.5,2072.5,2384.8333333333335,2331.4444444444443,2798.222222222222,3183.0,2098.3333333333335
1223.0,1180.3333333333333,1346.1666666666667,1571.611111111111,1955.111111111111,2265.777777777778,2217.0,2652.5,3304.4444444444443,2175.0555555555557,1223.0,1180.3333333333333,1346.1666666666667,1571.611111111111,1955.111111111111,2265.777777777778,2217.0,2652.5,3304.4444444444443,2175.0555555555557
1238.5,1198.2222222222222,1392.2777777777778,1596.2777777777778,1962.2222222222222,2256.4444444444443,2219.3888888888887,2660.722222222222,3354.8888888888887,2226.8333333333335,1238.5,1198.2222222222222,1392.2777777777778,1596.2777777777778,1962.2222222222222,2256.4444444444443,2219.3888888888887,2660.722222222222,3354.8888888888887,2226.8333333333335
1260.888888888889,1220.3333333333333,1423.3333333333333,1601.2777777777778,1980.7777777777778,2284.222222222222,2240.722222222222,2654.222222222222,3318.5555555555557,2182.8888888888887,1260.888888888889,1220.3333333333333,1423.3333333333333,1601.2777777777778,1980.7777777777778,2284.222222222222,2240.722222222222,2654.222222222222,3318.5555555555557,2182.8888888888887
1221.2777777777778,1170.0555555555557,1334.5,1552.0555555555557,1957.0,2257.8888888888887,2205.277777777778,2609.3333333333335,3173.777777777778,2002.4444444444443,1221.2777777777778,1170.0555555555557,1334.5,1552.0555555555557,1957.0,2257.8888888888887,2205.277777777778,2609.3333333333335,3173.777777777778,2002.4444444444443
1200.1666666666667,1146.2777777777778,1297.0555555555557,1518.111111111111,1911.888888888889,2208.5555555555557,2159.0,2580.8888888888887,3127.222222222222,1912.1666666666667,1200.1666666666667,1146.2777777777778,1297.0555555555557,1518.111111111111,1911.888888888889,2208.5555555555557,2159.0,2580.8888888888887,3127.222222222222,1912.1666666666667
1181.6666666666667,1112.5,1218.0555555555557,1491.888888888889,1911.2222222222222,2242.777777777778,2191.4444444444443,2598.8888888888887,2965.4444444444443,1785.388888888889,1181.6666666666667,1112.5,1218.0555555555557,1491.888888888889,1911.2222222222222,2242.777777777778,2191.4444444444443,2598.8888888888887,2965.4444444444443,1785.388888888889
1181.9444444444443,1104.7777777777778,1201.111111111111,1498.0,1956.388888888889,2288.777777777778,2211.8333333333335,2631.6111111111113,2869.277777777778,1737.9444444444443,1181.9444444444443,1104.7777777777778,1201.111111111111,1498.0,1956.388888888889,2288.777777777778,2211.8333333333335,2631.6111111111113,2869.277777777778,1737.9444444444443
1187.3333333333333,1118.0555555555557,1238.5,1530.2222222222222,1995.388888888889,2337.0,2261.3888888888887,2693.5,2890.9444444444443,1774.1666666666667,1187.3333333333333,1118.0555555555557,1238.5,1530.2222222222222,1995.388888888889,2337.0,2261.3888888888887,2693.5,2890.9444444444443,1774.1666666666667
